Date,AUT_BAJAJ-AUTO.NS,AUT_EICHERMOT.NS,AUT_HEROMOTOCO.NS,AUT_M&M.NS,AUT_MARUTI.NS,AUT_TATAMOTORS.NS,CAP_BEL.NS,CND_ASIANPAINT.NS,CND_TITAN.NS,CON_GRASIM.NS,CON_ULTRACEMCO.NS,CSR_TRENT.NS,CST_LT.NS,FIN_AXISBANK.NS,FIN_BAJAJFINSV.NS,FIN_BAJFINANCE.NS,FIN_HDFCBANK.NS,FIN_ICICIBANK.NS,FIN_INDUSINDBK.NS,FIN_KOTAKBANK.NS,FIN_SBIN.NS,FIN_SHRIRAMFIN.NS,FMCG_HINDUNILVR.NS,FMCG_ITC.NS,FMCG_NESTLEIND.NS,FMCG_TATACONSUM.NS,HEA_APOLLOHOSP.NS,HEA_CIPLA.NS,HEA_DRREDDY.NS,HEA_SUNPHARMA.NS,IT_HCLTECH.NS,IT_INFY.NS,IT_TCS.NS,IT_TECHM.NS,IT_WIPRO.NS,MET_ADANIENT.NS,MET_HINDALCO.NS,MET_JSWSTEEL.NS,MET_TATASTEEL.NS,OIL_COALINDIA.NS,OIL_ONGC.NS,OIL_RELIANCE.NS,POW_NTPC.NS,POW_POWERGRID.NS,SER_ADANIPORTS.NS,TEL_BHARTIARTL.NS
2014-04-02,-0.0056325150179754434,0.014181287095677012,-2.230633396969297e-05,0.001848079649033642,0.0012162819130906864,0.02679889725759258,-0.016616962453044757,-0.026147127490855872,0.0007540862468894433,-0.008617593157730424,-0.01374022149650998,0.004618476813300883,0.016592648117170684,-0.0009196587514147493,0.008790167383907182,-0.014707072364418277,-0.00843520310109432,0.015484498349286944,0.017768227392607222,0.0076310122837684865,0.021549375763467635,0.013422265472365996,-0.011952693302098279,-0.02183057819362911,0.0036444588386064926,-0.004874236392129663,-0.004649354293837968,0.02011103635125452,0.0098703798124886,0.005490767560734827,0.005098669822809859,0.0024412060850845228,-0.0020466365558729654,0.006709876990278783,0.008607449148488603,0.016310935440907413,-0.01604682975115463,0.008323850820124396,0.005717221103711445,-0.01246997708936784,0.018966536208711055,0.016414394843333922,0.007759836504878131,0.0036967671498335268,-0.0016116382700598767,0.03275391880853267
2014-04-03,-0.00012192966420959721,0.0030752213408942,0.000288859504154085,0.005176329505105129,0.003356733248118756,-0.006663168628260634,-0.018823976646184168,0.02977415871248602,0.009937161936784481,-0.0036704556133120695,0.008839711185455299,0.0012245704014569195,-0.007990704329327396,-0.022261693353982148,-0.00981444660787174,-0.003288403758243375,-0.004244708615246194,-0.007509523982669518,-0.025005121057167203,-0.012750790482842495,-0.020203725645217573,-0.04416073596156359,0.01948575418063279,0.004491344668615599,0.004132868438082681,-0.012784990125234102,0.014485431970221733,0.018202083869131143,0.01391215967207074,0.0057203506723267124,-0.0009822824940489297,0.0048347618863050345,-0.0026504151480571028,-0.011226847639695612,-0.00878568219774354,-0.019292424092903344,0.008420143921990766,0.024610892784748588,-0.01448056562601232,-0.022559817898937153,-0.01142865921749368,-0.005808965787487711,0.000813132063238733,0.002763682839077202,-0.025593367463335535,-0.01593108772321027
2014-04-04,-0.011978707240823179,-0.01720714922242972,0.00013324994585378415,-0.00817496513215257,-0.006465202985635305,-0.014323518876935837,0.04232793298760612,-0.014775957039688956,0.006693834651821105,3.558203842994706e-05,0.0012564019860443606,-0.0007835615347027488,-0.010127960751050217,-0.004680378471152507,0.0024945688208026628,0.007220069087453501,-0.004607156045943836,-0.002678388292066794,0.010436686389311976,-0.006205053286409643,0.0034746095124312945,-0.000751482998881793,-0.0016504771489672062,-0.003330302714342633,-0.010255948482658508,0.004279697940141491,-0.015817809100238025,0.019238467276248342,-0.005099902236887306,-0.01173594364240316,-0.01870938261358036,-0.006642332289143492,-0.012844649170733469,0.0009657644187861753,-0.013550562397941923,0.05437390707307697,0.003638964762353669,0.006693735431114,0.010879875878765323,0.004269096778954074,-0.0018407198978022915,-0.008856618655319535,-0.02219535326094637,-0.01950841934517944,-0.008030192995052747,-0.01413094433978734
2014-04-07,-0.0031102308128726323,-0.001074784729162296,-0.005144501123156961,0.015002202944107266,-0.011612363144249885,-0.0037059947377901855,-0.019727579932346823,0.016538433212602385,-0.026477888462635872,0.011409886463675321,0.03444329109926128,-0.012722053948687483,0.005660953262798989,-0.0042803170173591025,-0.015645911619843,0.00538805856460289,-0.0001380496286478405,-0.017462265903237278,-0.006007854794172879,0.018825895994576698,0.010247845868676034,0.011688591562498218,-0.0008265024484481803,0.0020282682976993237,0.016692641377822434,-0.004939475718296034,-0.007192038958184224,-0.018733923358855292,-0.016704676718092067,0.028108126098108182,0.00609785687001336,-0.006853988436982558,0.006965429393244658,-0.011147827124217856,0.006304605771872947,0.02012999890471931,-0.002181765453615179,-0.005417346658827413,0.011500922349346875,0.008131268051861911,-0.00015366592323436397,-0.00010585965918064727,-0.0075096494040530325,0.0028105788202368756,-0.01597346304628963,0.003945353060070117
2014-04-09,0.004292449830811549,0.028055798483134532,0.0022081164486557037,0.0088845710257713,0.014358684877016083,0.04098038851825112,0.019243597306859858,0.01499209259297324,0.00569282324586262,0.0030336856418957977,-0.0008540288874764269,0.007416215451108912,0.010610572852471094,0.042607861436553644,0.01908986193304594,-0.006611498033115885,0.022493053361440567,0.041035152358849865,0.037453696638394575,0.019434272651393285,0.0320447021101179,0.06131997123625775,0.007084283125920985,0.007210956147973956,0.002518585817574408,0.019290780942110418,-0.005160951211893558,0.011033127701582738,0.006978324080970989,0.06882255446864283,-0.018804489984784244,-0.0118663416868507,-0.0062409623585296765,-0.03129922115964985,-0.004409100983499157,0.00919616251748937,0.039612581348793766,0.006121866941721528,0.02932125589342791,0.014506909349125394,-0.0097216868026999,0.018885230539950733,0.009585516530640293,-0.0014042036092853922,0.03579242381966335,0.008313142692680443
2014-04-10,-0.004514802776665332,0.01802594695176124,-0.016555824406915647,-0.0019567247077893635,0.014104389659733318,0.023248664398274378,0.0691278253645107,-0.011384460060785357,-0.00493178989253763,-0.005583254012819442,0.009911663191641915,-0.0172404825553743,0.012402853500723288,0.01322119890694865,-0.0024861779482639,0.016853645585685684,-0.003308153427427559,-0.009931588938262554,-0.009037291238624186,0.023555634299989584,0.021455728972555772,-0.006630630981137745,0.014344400010422595,-0.011853239517623987,-0.009856218227809651,-0.008455162935928259,0.004545220541162241,-0.009018229678063159,-0.02858243405660657,-0.023447069278998686,-0.016693484397625174,-0.01652849552471551,-0.00667977620469828,-0.01715068272630946,0.012100733095605026,0.20607713471073708,-0.0028030934731257504,0.00785639129477501,-0.002271216643780551,0.013786280579010135,-0.0015517864782834878,0.007145876290178372,0.025794698057327106,0.009787878277914195,0.05074824796585036,-0.001094051776751697
2014-04-11,-0.0072461905177178655,-0.035834034741797735,-0.015246082008348715,-0.015444559082237604,-0.012449845896112439,-0.016854401475548897,-0.0111112191010045,0.0040543405180922965,-0.0007610333533251051,-0.011884746726460702,0.0059710901981153905,-0.005679058379915529,-0.012056181570811843,-0.00530106942280108,-0.004349286844765729,-0.013357958411806451,-0.0016919927656451467,-0.009100466371870649,-0.04400376422274285,0.0029834816853702606,-0.016856958767593674,-0.01553594485920365,-0.013851653641715802,-0.0010184754348150963,-0.010637717703421,-0.002288961093265156,0.0038000958840812373,0.011633026810144857,0.010317378892520594,0.020506288534361893,0.03136545791470755,0.010549748821708522,0.017691470482501057,0.018186253394127643,0.012220022170725023,-0.07087993315807131,-0.012711839269822257,-0.01275086631661531,0.00489458606750053,0.0030757073571797584,-0.0060750813706994256,-0.01591459102905391,0.007249088644233229,-0.0013923747079771511,0.0033621354552905713,0.007788219430809816
2014-04-15,-0.0015703239142643417,-0.014509636482883344,0.021072949054938714,-0.02090315422076461,-0.004400865496387072,-0.027887588955608233,0.01851911777677626,-0.01706595369379444,-0.020571559007696725,-0.009703853204025404,-0.021067731162187926,0.0023157219689799815,-0.0005007123448498918,-0.034379804054924405,-0.012059727846826964,-0.0026420696282522657,-0.019424572633739378,-0.01352090797217293,-0.014177357936010028,-0.01854105110624758,-0.01520910441640583,-0.048657186007436744,0.00450265421534636,-0.007451114923645224,0.0008589520195575925,0.001962238370693693,-0.007164861153148206,-0.003487998853781523,-0.0007182928312024654,-0.01888303101758957,0.017094679318883935,0.007590465403644763,0.04014735349006932,0.014070693729286219,0.035364581394577765,-0.04700954443479832,-0.04841702092730575,-0.0457070824599827,-0.02581569210510271,-0.0008534854349246466,-0.002033561083175184,-0.004887591209735449,0.006400216394429466,0.0018561989578785513,-0.0349437839803949,0.009266430517431212
2014-04-16,-0.0019223433526825995,-0.0025542816052494485,-0.023675277126968347,-0.008310992334809381,0.0041682822551448034,-0.0019437951360869565,-0.017605813316678626,0.0007482129834127025,-0.006822022747556965,-0.011890459083278116,-0.005507566435650137,-0.0011068708267972878,-0.02967685134890938,-0.009210678416409698,0.011931245522428718,0.008469258393494172,0.002758760938610889,0.002538887830842314,0.00803794778992268,-0.008380581357958607,-0.00237044332176221,-0.009732670087614083,-0.007542920772015962,0.014847211542606757,-0.011370237613217685,-0.01680172280869971,-0.003432694245673014,-0.009403873614761337,-0.014985080028689726,-0.00414543574441134,-0.008670220612073277,-0.031948840651444974,-0.02537773440785164,-0.007738599726867546,-0.028348204799715233,0.03042322203962303,0.0103896706880198,0.002613917406114943,0.011059333998130756,-0.010643769002661705,-0.008806524373147901,-0.008252139410025198,-0.02258160025350344,-0.0013917285910668333,0.037264875988497585,-0.0047771389182127985
2014-04-17,0.007717732120124902,-0.022126327316386574,0.022999598667039732,0.020674567263675354,0.008285076480031718,0.04273190581063137,0.006493925626598606,0.016409822139469482,0.0060446999522553065,0.006080331797155601,0.007968210035815423,0.011063686412037725,0.007157496882413134,0.0225789839341188,0.004797019010276821,-0.0031071817451994695,-0.010037240907051393,0.032432254487888806,0.02393372020393153,0.02088342402348483,0.029121643556556477,0.029654514078561633,0.0031221977901975035,0.020592861644092655,-0.0033325088136981667,0.04514499938637338,0.003545083434725054,0.009528512819093685,0.006071853764925352,0.01808113865434318,0.008635173666573882,0.010946378720024047,0.012038231419101481,0.012037455757485471,0.02375003980637321,0.01807034859566228,0.04334361115846833,0.02902983553140644,0.012491234263137077,0.004133681547115595,0.01815672821698158,0.01873346442536508,0.00285077353070034,-0.0046531666951378815,0.021911623698909567,0.005698866758646072
2014-04-21,-0.0009427565130344991,0.01747569868163841,0.011738778687138499,0.03566713278722536,0.018758550475840848,0.0069669767589774926,0.010051064920415024,-0.00840308173791913,0.008709861450521767,0.013980419691015758,0.0007435489900970101,-0.0059421916172931796,0.041371936407852576,0.026379200688861505,0.01192364361289921,0.0009896638070197466,-0.0031355861197986594,0.015050286823074892,0.014821096797996898,0.0006864268401173437,0.026802653457637236,0.017629002395914712,-0.01712814320116567,0.0004245553935601883,-0.008379999616735119,-0.008290918099446792,0.0017956533023322768,-0.0022486491608653134,-0.0009407611794712163,-0.006097924703483526,0.010438589680798046,-0.002854813617346769,-0.0005171291471118857,0.0012408095445846036,-0.0700786144544831,0.010777697440372866,0.014388634370438327,0.049564372984976006,0.010921166752085336,0.017717777874917382,0.0023239541784930012,0.0005212256923301217,0.012929747617111796,-0.011728881811534256,0.02783480537415953,0.02801744667811527
2014-04-22,-0.005376702703824777,0.01532326631383482,0.009508884446143732,-0.006554777189613838,-0.006408008500395764,-0.007666358796502696,0.0005712584089383789,-0.0052062586489154536,0.006913913730921683,-0.010403683474639781,-0.007757732938917134,-0.0020053368011982704,0.017983857644644937,-0.002463594099439732,0.005909023520082768,-0.0021505518632708967,0.01537422276740702,0.006143334324944767,-0.016927671003032378,-6.21249827534353e-05,-0.01143038116861216,0.027665279959723517,-0.004433335657517289,-0.007526847240420829,-0.0001590074727202956,0.01082818506474825,-0.004946401008512061,-0.008288279081064758,0.0010974687006074088,-0.0020947541024360613,0.011737064137294256,-0.01019967169749252,-0.00031537166609557415,-0.0001692890719295301,-0.029070986102744095,-0.006339216934738851,0.009363971994084605,0.009832210676900042,-0.006276965573876183,0.009746187992988774,0.010008741403168346,0.0084572792281669,-0.006040235594096757,0.0,0.003913798874711599,0.0013430858881004991
2014-04-23,0.0006488163362805517,0.03551047019665155,-0.004576981632794407,0.012345452335308678,0.0032596429904421676,-0.008783834807116987,0.007923482313409006,-0.012758423991022736,-0.02421431717656882,-0.0047174212866651225,-0.014822828878171058,0.007997252958255215,0.021889423243719643,0.013046981289811958,0.0024414146269945863,0.034302806351407665,0.007463172363064917,0.007453426911679048,-0.0010048142317804637,0.025991424120487144,0.008094810151475925,0.036208022336000276,-0.0015939060303105466,0.006960615171845183,0.0013119466724640287,-0.011148189611498889,-0.003047257919199303,0.006410724484337615,0.00519683460195669,0.009072061681128245,-0.009823848571229529,0.0069584187182705134,-0.003292070184688654,-0.004916961074583764,-0.011087499821186614,-0.019493760606779674,0.0020685747612340342,0.004229414622904947,0.013453081467946312,0.010811048951154659,-0.001073310970512893,-0.0006202482418473082,-0.013826935449586207,-0.003309299850658694,-0.0017104173086260658,0.01053358788460999
2014-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-25,-0.00429926802273565,-0.028734133325721875,-0.02513410320884048,0.029909462345773286,-0.013127898686284353,-0.004243860630426235,0.005931918040444521,-0.028051947227323078,0.012471002050809955,-0.03117014497689257,-0.04241307611224502,-0.012675178596501425,-0.01940440889731028,0.008452048027409832,0.020422900582726403,-0.0075555811881357375,-0.00904506152568412,-0.022607470849968465,-0.004129806649624789,-0.01704623622233998,0.00966168851062193,-0.007919980783193269,-0.024822643738502022,-0.027992797703294083,0.010015366999970837,-0.020386005661759982,0.007993658927711434,-0.01210175770288673,0.024389332525015437,-0.005770943976841816,0.007583653433606477,0.0009293567579678519,-0.0038471009325579705,0.022271538596793768,-0.010441260231279077,0.0016199620244111129,-0.009691582258889197,0.0006731205244576534,0.0008200540441056629,-0.00763841745758164,-0.015611822458668328,-0.01973546988482477,-0.029927380411455765,-0.0009472448075253459,-0.0285271999700112,0.008522976238270443
2014-04-28,-0.005551230561993085,0.0031793949819506734,-0.01790807895208165,-0.003461599106092867,-0.002943705743816841,-0.01619668649972262,-0.001127294112735041,-0.028362380732427413,0.000387231662848523,-0.011977269407517572,-0.013970036105209015,-0.006829789015452566,-0.01598026353439908,-0.0020571914174518104,0.018030479722918706,0.023871714919005135,-0.0016532993470268556,0.003927569844255374,-0.003032835594047429,0.01892905511675069,0.009996627679462583,-0.037403535931534206,0.000171894097587575,-0.00423076057933562,-0.015039661832993153,-0.0006538508559097261,0.020203928512324276,0.03158242437385743,0.017904749893623183,0.023280177892516202,-0.020774593116569314,0.0007711586846089318,-0.006322743586308701,0.011294802549321812,0.01973660099471098,-0.01034234946074238,-0.01754464713134824,0.0006280433817214103,-0.00257985687143468,-0.014270474226734926,0.0012454879041127235,-0.003433114432017267,-0.004652416497019859,0.005670947182223863,-0.033519957870975926,-0.011923071829754711
2014-04-29,-0.023188898785787126,-0.00444088902027646,-0.007384913319716639,0.0009367668978848562,-0.017559509211382197,-0.018173428892183607,0.006984000223899536,-0.00591092692274389,0.0065598496964368236,0.009862885242452048,0.007650879588533115,-0.016532680804486763,-0.005358655946505796,-0.0007522279376037745,-0.001746543787952963,0.008446700251330581,-0.013046538446297239,-0.010006564304238293,-0.017464643782324693,-0.020786045658739673,-0.019367724985304157,-0.039728930913764185,-0.03244855182520542,-0.004983294933819768,0.004241581596423456,-0.010192568546547785,-0.005068265095821038,-0.014107304817203748,-0.004530665728402089,0.004388191926131933,-0.0036344785160095966,-9.465570460890801e-05,0.0013223601932104514,0.011466653789250311,-0.009104713814129141,0.013113078151769481,-0.029091651612962347,-0.04883727950526219,-0.04884897659585122,0.0033760167338241723,-0.003272841626871452,-0.004985996703486615,-0.002546647556274846,-0.004723702374698571,-0.003127344563904831,-0.007879452274992895
2014-04-30,-0.014201968837854078,0.016437447116695907,0.025383758855057885,0.0057883861442859,0.003385933638505072,0.014083027223864151,-0.032067417759949514,0.01505871373191134,-0.02000644332627739,-0.020244328198709513,-0.019225566149291138,0.017293889300577823,-0.02087628835146535,-0.007354894986435202,0.003069113173045035,-0.0014162525104692246,0.00765440576983705,-0.015481934063653004,-0.014424465924568095,-0.005467308989161862,0.006177027899383602,-0.013987020170348913,0.00893875068600969,0.0013216341547300503,0.009174438675689593,-0.012302934331578589,-0.01222426552532002,-0.009390921529560958,0.015454303487235005,-0.010454080506894229,-0.008198751812144238,0.0009595919362585601,-0.00230415573171919,-0.007693507282051951,-0.004679338592060655,-0.03723070799438651,-0.02136349137288416,0.019674244832348035,-0.012032743656803863,-0.016481737642219264,0.014875001278614536,-0.004797265570650895,-0.011111137912977645,0.0018920005699580313,-0.017643866989004987,-0.020964467206677006
2014-05-02,-0.0028541787785473895,0.007574725907879537,-0.0007728883370997587,-0.01533769603376528,-0.020808012072830163,0.0,0.0013622311908885576,0.012394697149877277,0.012478107433930978,0.005166227263095704,0.004331572196925144,-0.002742810614684455,-0.02389028174370932,0.008499369688203603,-0.020579112459720862,0.004215672894320036,-0.005839941842910399,0.0072121793253759475,-0.003770077044508188,0.00012465742196418928,-0.014733248085135278,0.008064751104141126,-0.009472185495303412,-0.0014685187326423097,-0.007377181655297401,-0.00738724803076166,0.01822610796165647,0.011631651550620471,0.011463262940269678,-0.004593104250979405,0.01545465925106603,0.012155483228208775,0.008754492550579362,0.0029700901766996084,0.011704764043847193,0.0069164300110754135,-0.019929368121605683,0.006947026234420317,-0.02681319951273048,0.011751815729697421,0.012836225870827226,-0.008262359582918445,-0.016465037080679385,-0.011885015741811566,-0.01256506776501958,-0.00749627195796391
2014-05-05,0.006352193707401906,0.029045514406771042,0.004288932843419445,0.0016530589369349918,0.007643146919302508,-0.0007235888969670622,0.014861093166083762,0.01388268885588966,0.015573022185906752,0.0034167575129563387,-0.002532566469083255,-0.012385896328184062,0.0160161115611275,0.013888588037268366,-0.004918678104667867,0.00018651838270331987,-0.0005580031503225973,3.974456631319216e-05,0.007942373156964617,0.00608567900105076,-0.0017836798764673408,-0.012429370263676716,-0.008934126689300605,0.012993958263112115,-0.005050928506654531,-0.011184866851349243,0.04775452850231103,-0.023400440382070255,-0.00299997619421899,-0.005252794883489947,-0.030609607129221717,-0.013382202236663759,0.0023748087983622565,-0.009623564942648053,-0.014772691293471245,0.012987305760660112,0.05360742994202721,0.01284578391853335,0.019045869987647745,0.00388676098418094,0.01835471142580547,0.02000128877433361,-0.005255915094430502,0.005247093342053776,0.001075465296605753,-0.016411395593942613
