Date,AUT_BAJAJ-AUTO.NS,AUT_EICHERMOT.NS,AUT_HEROMOTOCO.NS,AUT_M&M.NS,AUT_MARUTI.NS,AUT_TATAMOTORS.NS,CAP_BEL.NS,CND_ASIANPAINT.NS,CND_TITAN.NS,CON_GRASIM.NS,CON_ULTRACEMCO.NS,CSR_TRENT.NS,CST_LT.NS,FIN_AXISBANK.NS,FIN_BAJAJFINSV.NS,FIN_BAJFINANCE.NS,FIN_HDFCBANK.NS,FIN_ICICIBANK.NS,FIN_INDUSINDBK.NS,FIN_KOTAKBANK.NS,FIN_SBIN.NS,FIN_SHRIRAMFIN.NS,FMCG_HINDUNILVR.NS,FMCG_ITC.NS,FMCG_NESTLEIND.NS,FMCG_TATACONSUM.NS,HEA_APOLLOHOSP.NS,HEA_CIPLA.NS,HEA_DRREDDY.NS,HEA_SUNPHARMA.NS,IT_HCLTECH.NS,IT_INFY.NS,IT_TCS.NS,IT_TECHM.NS,IT_WIPRO.NS,MET_ADANIENT.NS,MET_HINDALCO.NS,MET_JSWSTEEL.NS,MET_TATASTEEL.NS,OIL_COALINDIA.NS,OIL_ONGC.NS,OIL_RELIANCE.NS,POW_NTPC.NS,POW_POWERGRID.NS,SER_ADANIPORTS.NS,TEL_BHARTIARTL.NS
2014-04-01,1559.641357421875,523.0479125976562,1576.0833740234375,446.2345275878906,1748.272216796875,394.5624694824219,9.374093055725098,491.6418151855469,249.38087463378906,413.2901916503906,2070.728515625,98.49476623535156,716.8818969726562,281.3270568847656,77.5865707397461,171.1964569091797,338.52362060546875,196.22572326660156,467.05950927734375,379.21270751953125,171.188232421875,139.8814239501953,503.50030517578125,171.5930633544922,421.5664367675781,134.82992553710938,866.7703857421875,358.32037353515625,476.4792785644531,528.1229248046875,270.47186279296875,314.69140625,886.5656127929688,350.9655456542969,100.08869934082031,49.78246307373047,128.09654235839844,88.29501342773438,13.467649459838867,124.79405212402344,126.93275451660156,209.6585693359375,65.37755584716797,39.22837829589844,176.12123107910156,267.4732971191406
2014-04-02,1550.88134765625,530.5182495117188,1576.0482177734375,447.0599670410156,1750.39990234375,405.2792663574219,9.219611167907715,478.9533996582031,249.56900024414062,409.7439270019531,2042.4708251953125,98.95071411132812,728.8760986328125,281.0684509277344,78.27157592773438,168.69708251953125,335.68011474609375,199.28782653808594,475.4324951171875,382.1175537109375,174.91726684570312,141.7716064453125,497.5179443359375,167.88768005371094,423.1056213378906,134.17433166503906,862.7498168945312,365.5995178222656,481.2055969238281,531.0307006835938,271.85443115234375,315.4605712890625,884.7529907226562,353.3283996582031,100.95392608642578,50.60111999511719,126.05740356445312,89.03303527832031,13.544867515563965,123.2475357055664,129.3632049560547,213.12838745117188,65.88684844970703,39.37366485595703,175.83761596679688,276.379150390625
2014-04-03,1550.6922607421875,532.1522216796875,1576.5035400390625,449.3800964355469,1756.285400390625,402.5877990722656,9.047684669494629,493.4282531738281,252.06137084960938,408.24273681640625,2060.605712890625,99.07196044921875,723.0750732421875,274.8805236816406,77.50714111328125,168.14324951171875,334.2582702636719,197.796875,463.691650390625,377.27618408203125,171.4187469482422,135.6470947265625,507.3075256347656,168.64341735839844,424.8578796386719,132.46983337402344,875.3380737304688,372.31512451171875,487.9469909667969,534.0770874023438,271.5875244140625,316.98944091796875,882.4111328125,349.3838195800781,100.07086181640625,49.63425827026367,127.12330627441406,91.25140380859375,13.350143432617188,120.49822235107422,127.89317321777344,211.8939208984375,65.94044494628906,39.48263168334961,171.39443969726562,272.0110168457031
2014-04-04,1532.227783203125,523.07373046875,1576.713623046875,445.7214050292969,1744.96728515625,396.8624267578125,9.438875198364258,486.19097900390625,253.75428771972656,408.25726318359375,2063.1962890625,98.9943618774414,715.7887573242188,273.59698486328125,77.70072937011719,169.3616485595703,332.7218322753906,197.26780700683594,468.556396484375,374.9424133300781,172.01539611816406,135.54519653320312,506.4709167480469,168.0827178955078,420.5228271484375,133.03797912597656,861.60107421875,379.5472412109375,485.46484375,527.8458251953125,266.55352783203125,314.890869140625,871.1493530273438,349.7214050292969,98.72399139404297,52.40778732299805,127.58674621582031,91.86426544189453,13.496184349060059,121.01374053955078,127.65797424316406,210.02554321289062,64.49299621582031,38.719852447509766,170.02362060546875,268.19427490234375
2014-04-07,1527.4696044921875,522.5118408203125,1568.623046875,452.4586181640625,1724.8212890625,395.3943786621094,9.254493713378906,494.2986755371094,247.1235809326172,412.9421081542969,2135.49755859375,97.74292755126953,719.852294921875,272.42840576171875,76.49449157714844,170.27664184570312,332.6759033203125,193.85296630859375,465.74981689453125,382.0679016113281,173.78724670410156,137.13882446289062,506.052490234375,168.42398071289062,427.60137939453125,132.38246154785156,855.4266357421875,372.5030212402344,477.42266845703125,542.89306640625,268.18389892578125,312.739990234375,877.2384643554688,345.84442138671875,99.34837341308594,53.473445892333984,127.30868530273438,91.36795043945312,13.652298927307129,122.00174713134766,127.63835906982422,210.00331115722656,64.01049041748047,38.82883071899414,167.32933044433594,269.2544860839844
2014-04-09,1534.040283203125,537.37890625,1572.090576171875,456.4964294433594,1749.76611328125,411.93438720703125,9.434308052062988,501.76507568359375,248.534423828125,414.1967468261719,2133.674560546875,98.47050476074219,727.531005859375,284.2868347167969,77.96878814697266,169.15457153320312,340.24359130859375,201.9732208251953,483.524658203125,389.56573486328125,179.44639587402344,145.8113555908203,509.6502380371094,169.6428680419922,428.6796875,134.9610137939453,851.023193359375,376.6356506347656,480.76593017578125,581.5720825195312,263.1879577636719,309.05084228515625,871.7807006835938,335.1874084472656,98.91130065917969,53.967464447021484,132.4529266357422,91.92900848388672,14.058527946472168,123.78451538085938,126.40351104736328,214.0069580078125,64.62701416015625,38.77434539794922,173.4269256591797,271.5021667480469
2014-04-10,1527.1300048828125,547.1535034179688,1546.277587890625,455.60406494140625,1774.620361328125,421.6235046386719,10.109551429748535,496.08514404296875,247.3117218017578,411.890625,2154.927978515625,96.7873764038086,736.6106567382812,288.0704040527344,77.77518463134766,172.02960205078125,339.119873046875,199.97723388671875,479.1745910644531,398.85113525390625,183.33815002441406,144.8477325439453,517.0135498046875,167.6439208984375,424.47528076171875,133.82470703125,854.9000854492188,373.25433349609375,467.218994140625,568.0945434570312,258.8309020996094,303.98468017578125,865.976806640625,329.48773193359375,100.11547088623047,66.31781005859375,132.08216857910156,92.65408325195312,14.026634216308594,125.50286102294922,126.20751190185547,215.5417022705078,66.31573486328125,39.15572738647461,182.45518493652344,271.2052917480469
2014-04-11,1516.1041259765625,527.8939208984375,1522.8817138671875,448.62152099609375,1752.66357421875,414.57684326171875,9.997843742370605,498.10052490234375,247.1235809326172,407.0243835449219,2167.833740234375,96.23927307128906,727.7832641601562,286.54736328125,77.43765258789062,169.74691772460938,338.54656982421875,198.1656036376953,458.5462951660156,400.0428771972656,180.27352905273438,142.61477661132812,509.90142822265625,167.4732666015625,419.9837646484375,133.51873779296875,858.1549682617188,377.62176513671875,472.0644226074219,579.8643188476562,267.0779113769531,307.2086181640625,881.4335327148438,335.5346984863281,101.34638977050781,61.779930114746094,130.41378784179688,91.48016357421875,14.095457077026367,125.88946533203125,125.443115234375,212.1385955810547,66.79821014404297,39.10124588012695,183.0696563720703,273.32574462890625
2014-04-15,1513.7252197265625,520.2896728515625,1555.3138427734375,439.34124755859375,1744.96728515625,403.1750183105469,10.184720039367676,489.6720886230469,242.091796875,403.0937805175781,2122.64013671875,96.46239471435547,727.4189453125,276.86334228515625,76.50938415527344,169.2990264892578,332.0339050292969,195.50425720214844,452.0911865234375,392.6940002441406,177.55247497558594,135.84165954589844,512.2025146484375,166.23004150390625,420.34466552734375,133.78099060058594,852.0283813476562,376.3069152832031,471.7254638671875,569.0174560546875,271.6827697753906,309.5493469238281,917.5407104492188,340.2892761230469,104.99459075927734,58.94289016723633,124.24996185302734,87.39299011230469,13.73622989654541,125.78206634521484,125.18827819824219,211.10427856445312,67.22710418701172,39.173892974853516,176.78298950195312,275.8702697753906
2014-04-16,1510.818115234375,518.96240234375,1518.923828125,435.70501708984375,1752.2559814453125,402.39208984375,10.006978988647461,490.0386047363281,240.44586181640625,398.3291931152344,2110.981689453125,96.35568237304688,706.1486206054688,274.324951171875,77.42770385742188,170.73895263671875,332.951171875,196.00125122070312,455.7397155761719,389.416748046875,177.13209533691406,134.52597045898438,508.3535461425781,168.7165069580078,415.5923156738281,131.55201721191406,849.108642578125,372.7847595214844,464.7093200683594,566.6635131835938,269.33740234375,299.81591796875,894.548583984375,337.66607666015625,102.05997467041016,60.76367950439453,125.547607421875,87.6217269897461,13.888986587524414,124.45037078857422,124.09064483642578,209.369384765625,65.72602081298828,39.11941146850586,183.4950714111328,274.5555419921875
2014-04-17,1522.5233154296875,507.60577392578125,1554.2633056640625,444.8067932128906,1766.8338623046875,419.9597473144531,10.072175025939941,498.1463928222656,241.9036865234375,400.758544921875,2127.86962890625,97.42765045166016,711.2210083007812,280.5893859863281,77.80001831054688,170.20925903320312,329.6259765625,202.46221923828125,466.7788391113281,397.6346130371094,182.36631774902344,138.57501220703125,509.9432067871094,172.2268829345703,414.20965576171875,137.6270294189453,852.1241455078125,376.35382080078125,467.53955078125,577.0026245117188,271.6732482910156,303.1158447265625,905.3824462890625,341.7552795410156,104.5129165649414,61.871681213378906,131.10894775390625,90.20265197753906,14.063565254211426,124.96587371826172,126.36430358886719,213.3285675048828,65.91365814208984,38.93780517578125,187.56011962890625,276.1246643066406
2014-04-21,1521.088623046875,516.5545043945312,1572.615966796875,460.9580993652344,1800.2899169921875,422.89581298828125,10.173921585083008,493.97796630859375,244.01983642578125,406.4006652832031,2129.452392578125,96.85043334960938,741.2627563476562,288.089599609375,78.73323059082031,170.37779235839844,328.5940246582031,205.53237915039062,473.74853515625,397.90765380859375,187.3203125,141.03961181640625,501.283203125,172.30001831054688,410.7530822753906,136.49069213867188,853.6556396484375,375.50848388671875,467.09991455078125,573.4948120117188,274.52398681640625,302.2517395019531,904.9143676757812,342.1795959472656,97.43953704833984,62.54212188720703,133.00906372070312,94.78614044189453,14.217997550964355,127.19972229003906,126.65830993652344,213.43978881835938,66.77143859863281,38.4837760925293,192.85415649414062,283.9703674316406
